"id","dist.bin","type","V1","V2","lat.V1","long.V1","lat.V2","long.V2","popset","dist"
"2187",40,"SNAPE","ES_Gim_15_30","UA_Cho_15_68",41.656416,0.388472,51.27888889,29.39438889,"EW",30.5603533871644
"2188",40,"PoolSNP","ES_Gim_15_31","UA_Cho_15_68",41.656416,0.388472,51.27888889,29.39438889,"EW",30.5603533871644
"2188",40,"SNAPE","ES_Gim_15_31","UA_Cho_15_68",41.656416,0.388472,51.27888889,29.39438889,"EW",30.5603533871644
"2190",40,"PoolSNP","ES_Gim_16_34","UA_Cho_15_68",41.656416,0.388472,51.27888889,29.39438889,"EW",30.5603533871644
"2190",40,"SNAPE","ES_Gim_16_34","UA_Cho_15_68",41.656416,0.388472,51.27888889,29.39438889,"EW",30.5603533871644
"2207",20,"PoolSNP","FR_Got_15_49","UA_Cho_15_68",44.977,4.93,51.27888889,29.39438889,"EW",25.2630189673178
"2207",20,"SNAPE","FR_Got_15_49","UA_Cho_15_68",44.977,4.93,51.27888889,29.39438889,"EW",25.2630189673178
"2226",20,"PoolSNP","TR_Yes_15_8","UA_Cho_15_68",40.231444,32.260328,51.27888889,29.39438889,"EW",11.4131347832142
"2226",20,"SNAPE","TR_Yes_15_8","UA_Cho_15_68",40.231444,32.260328,51.27888889,29.39438889,"EW",11.4131347832142
"2228",20,"PoolSNP","TR_Yes_16_40","UA_Cho_15_68",40.231444,32.260328,51.27888889,29.39438889,"EW",11.4131347832142
"2228",20,"SNAPE","TR_Yes_16_40","UA_Cho_15_68",40.231444,32.260328,51.27888889,29.39438889,"EW",11.4131347832142
"2251",20,"PoolSNP","DE_Bro_16_11","UA_Cho_15_69",48.218024,7.819513,51.27263889,30.22136111,"EW",22.6091457350719
"2251",20,"SNAPE","DE_Bro_16_11","UA_Cho_15_69",48.218024,7.819513,51.27263889,30.22136111,"EW",22.6091457350719
"2268",40,"PoolSNP","ES_Gim_15_31","UA_Cho_15_69",41.656416,0.388472,51.27263889,30.22136111,"EW",31.3444255860546
"2268",40,"SNAPE","ES_Gim_15_31","UA_Cho_15_69",41.656416,0.388472,51.27263889,30.22136111,"EW",31.3444255860546
"2272",40,"PoolSNP","ES_Pur_16_35","UA_Cho_15_69",37.3377875,-3.1786148,51.27263889,30.22136111,"EW",36.1903091179112
"2272",40,"SNAPE","ES_Pur_16_35","UA_Cho_15_69",37.3377875,-3.1786148,51.27263889,30.22136111,"EW",36.1903091179112
"2308",20,"PoolSNP","TR_Yes_16_40","UA_Cho_15_69",40.231444,32.260328,51.27263889,30.22136111,"EW",11.2278836196978
"2308",20,"SNAPE","TR_Yes_16_40","UA_Cho_15_69",40.231444,32.260328,51.27263889,30.22136111,"EW",11.2278836196978
"2309",20,"PoolSNP","TR_Yes_16_41","UA_Cho_15_69",40.231444,32.260328,51.27263889,30.22136111,"EW",11.2278836196978
"2309",20,"SNAPE","TR_Yes_16_41","UA_Cho_15_69",40.231444,32.260328,51.27263889,30.22136111,"EW",11.2278836196978
"2331",20,"PoolSNP","DE_Bro_16_11","UA_Cho_15_70",48.218024,7.819513,51.279245,30.213118,"EW",22.601872022177
"2331",20,"SNAPE","DE_Bro_16_11","UA_Cho_15_70",48.218024,7.819513,51.279245,30.213118,"EW",22.601872022177
"2342",20,"PoolSNP","DK_Kar_16_4","UA_Cho_15_70",55.945128,10.212586,51.279245,30.213118,"EW",20.5375690979413
"2342",20,"SNAPE","DK_Kar_16_4","UA_Cho_15_70",55.945128,10.212586,51.279245,30.213118,"EW",20.5375690979413
"2347",40,"PoolSNP","ES_Gim_15_30","UA_Cho_15_70",41.656416,0.388472,51.279245,30.213118,"EW",31.3386079299728
"2347",40,"SNAPE","ES_Gim_15_30","UA_Cho_15_70",41.656416,0.388472,51.279245,30.213118,"EW",31.3386079299728
"2356",40,"PoolSNP","ES_Tom_16_37","UA_Cho_15_70",39.152529,-3.0616048,51.279245,30.213118,"EW",35.4155956940088
"2356",40,"SNAPE","ES_Tom_16_37","UA_Cho_15_70",39.152529,-3.0616048,51.279245,30.213118,"EW",35.4155956940088
"2366",20,"PoolSNP","FR_Got_15_48","UA_Cho_15_70",44.977,4.93,51.279245,30.213118,"EW",26.0567524423507
"2366",20,"SNAPE","FR_Got_15_48","UA_Cho_15_70",44.977,4.93,51.279245,30.213118,"EW",26.0567524423507
"2376",40,"PoolSNP","PT_Rec_15_16","UA_Cho_15_70",41.15,-8.41,51.279245,30.213118,"EW",39.9292730751757
