id	dist.bin	type	V1	V2	lat.V1	long.V1	lat.V2	long.V2	popset	dist
3403	0	PoolSNP	TR_Yes_15_8	UA_Yal_14_18	40.231444	32.260328	44.5015	34.16611944	EW	4.67604739667096
3404	0	PoolSNP	TR_Yes_16_39	UA_Yal_14_18	40.231444	32.260328	44.5015	34.16611944	EW	4.67604739667096
3405	0	PoolSNP	TR_Yes_16_40	UA_Yal_14_18	40.231444	32.260328	44.5015	34.16611944	EW	4.67604739667096
3407	0	PoolSNP	TR_Yes_16_43	UA_Yal_14_18	40.231444	32.260328	44.5015	34.16611944	EW	4.67604739667096
3408	0	PoolSNP	TR_Yes_16_52	UA_Yal_14_18	40.231444	32.260328	44.5015	34.16611944	EW	4.67604739667096
3413	40	PoolSNP	UK_Mar_15_42	UA_Yal_14_18	52.4608	-0.959	44.5015	34.16611944	EW	36.0156142827561
3421	0	PoolSNP	CY_Nic_14_11	UA_Yal_15_23	35.066461	33.322646	44.5015	34.16611944	EW	9.47266638151616
3424	20	PoolSNP	DE_Bro_15_53	UA_Yal_15_23	48.218	7.82	44.5015	34.16611944	EW	26.6069611529905
3441	40	PoolSNP	ES_Gim_16_34	UA_Yal_15_23	41.656416	0.388472	44.5015	34.16611944	EW	33.8972560769746
3454	40	PoolSNP	FR_Vil_15_40	UA_Yal_15_23	48.754	2.158	44.5015	34.16611944	EW	32.2893707949738
346	0	PoolSNP	SE_Lun_14_30	PO_Gda_16_16	55.694	13.198	54.35	18.64	EW	5.60550622156465
3461	0	PoolSNP	TR_Yes_15_4	UA_Yal_15_23	40.231444	32.260328	44.5015	34.16611944	EW	4.67604739667096
3462	0	PoolSNP	TR_Yes_15_5	UA_Yal_15_23	40.231444	32.260328	44.5015	34.16611944	EW	4.67604739667096
3463	0	PoolSNP	TR_Yes_15_6	UA_Yal_15_23	40.231444	32.260328	44.5015	34.16611944	EW	4.67604739667096
3464	0	PoolSNP	TR_Yes_15_8	UA_Yal_15_23	40.231444	32.260328	44.5015	34.16611944	EW	4.67604739667096
3465	0	PoolSNP	TR_Yes_16_39	UA_Yal_15_23	40.231444	32.260328	44.5015	34.16611944	EW	4.67604739667096
3466	0	PoolSNP	TR_Yes_16_40	UA_Yal_15_23	40.231444	32.260328	44.5015	34.16611944	EW	4.67604739667096
3467	0	PoolSNP	TR_Yes_16_42	UA_Yal_15_23	40.231444	32.260328	44.5015	34.16611944	EW	4.67604739667096
3469	0	PoolSNP	TR_Yes_16_52	UA_Yal_15_23	40.231444	32.260328	44.5015	34.16611944	EW	4.67604739667096
3475	40	PoolSNP	UK_Mar_16_53	UA_Yal_15_23	52.46	-0.959	44.5015	34.16611944	EW	36.0154374945559
3477	40	PoolSNP	UK_She_15_17	UA_Yal_15_23	53.391	-1.521	44.5015	34.16611944	EW	36.7776250480483
348	0	PoolSNP	SE_Lun_15_15	PO_Gda_16_16	55.694	13.198	54.35	18.64	EW	5.60550622156465
3487	20	PoolSNP	DE_Bro_16_10	UA_Yal_15_63	48.218024	7.819513	44.5015	34.16611944	EW	26.6074467310718
349	20	PoolSNP	TR_Yes_15_3	PO_Gda_16_16	40.231444	32.260328	54.35	18.64	EW	19.6175166204268
3493	20	PoolSNP	DE_Mun_16_12	UA_Yal_15_63	48.18	11.61	44.5015	34.16611944	EW	22.854099991939
3500	40	PoolSNP	ES_Gim_15_30	UA_Yal_15_63	41.656416	0.388472	44.5015	34.16611944	EW	33.8972560769746
3502	40	PoolSNP	ES_Gim_16_34	UA_Yal_15_63	41.656416	0.388472	44.5015	34.16611944	EW	33.8972560769746
3510	20	PoolSNP	FI_Aka_16_6	UA_Yal_15_63	61.1	23.52	44.5015	34.16611944	EW	19.7192814620804
3514	20	PoolSNP	FR_Got_16_8	UA_Yal_15_63	44.976813	4.930005	44.5015	34.16611944	EW	29.2399779411125
3522	0	PoolSNP	TR_Yes_15_4	UA_Yal_15_63	40.231444	32.260328	44.5015	34.16611944	EW	4.67604739667096
3523	0	PoolSNP	TR_Yes_15_5	UA_Yal_15_63	40.231444	32.260328	44.5015	34.16611944	EW	4.67604739667096
3525	0	PoolSNP	TR_Yes_15_8	UA_Yal_15_63	40.231444	32.260328	44.5015	34.16611944	EW	4.67604739667096
3526	0	PoolSNP	TR_Yes_16_39	UA_Yal_15_63	40.231444	32.260328	44.5015	34.16611944	EW	4.67604739667096
3527	0	PoolSNP	TR_Yes_16_40	UA_Yal_15_63	40.231444	32.260328	44.5015	34.16611944	EW	4.67604739667096
3529	0	PoolSNP	TR_Yes_16_43	UA_Yal_15_63	40.231444	32.260328	44.5015	34.16611944	EW	4.67604739667096
3531	40	PoolSNP	UK_Dai_15_52	UA_Yal_15_63	56.344534	-2.952766	44.5015	34.16611944	EW	38.9624063763136
3533	40	PoolSNP	UK_Lut_14_13	UA_Yal_15_63	52.433592	-1.102667	44.5015	34.16611944	EW	36.1497632142562
3535	40	PoolSNP	UK_Mar_15_42	UA_Yal_15_63	52.4608	-0.959	44.5015	34.16611944	EW	36.0156142827561
3536	40	PoolSNP	UK_Mar_16_53	UA_Yal_15_63	52.46	-0.959	44.5015	34.16611944	EW	36.0154374945559
3538	40	PoolSNP	UK_She_15_17	UA_Yal_15_63	53.391	-1.521	44.5015	34.16611944	EW	36.7776250480483
3543	0	PoolSNP	CY_Nic_14_11	UA_Yal_16_61	35.066461	33.322646	44.5015	34.1661	EW	9.47266465054248
3552	20	PoolSNP	DE_Mun_15_45	UA_Yal_16_61	48.18	11.61	44.5015	34.1661	EW	22.8540808054054
3561	40	PoolSNP	ES_Gim_15_30	UA_Yal_16_61	41.656416	0.388472	44.5015	34.1661	EW	33.89723670557
3565	40	PoolSNP	ES_Tom_16_37	UA_Yal_16_61	39.152529	-3.0616048	44.5015	34.1661	EW	37.6100185513752
3569	20	PoolSNP	FI_Aka_15_35	UA_Yal_16_61	61.1	23.52	44.5015	34.1661	EW	19.7192709667472
3579	20	PoolSNP	SE_Lun_14_30	UA_Yal_16_61	55.694	13.198	44.5015	34.1661	EW	23.7683250116621
3582	0	PoolSNP	TR_Yes_15_3	UA_Yal_16_61	40.231444	32.260328	44.5015	34.1661	EW	4.67603947364861
3583	0	PoolSNP	TR_Yes_15_4	UA_Yal_16_61	40.231444	32.260328	44.5015	34.1661	EW	4.67603947364861
3584	0	PoolSNP	TR_Yes_15_5	UA_Yal_16_61	40.231444	32.260328	44.5015	34.1661	EW	4.67603947364861
3586	0	PoolSNP	TR_Yes_15_8	UA_Yal_16_61	40.231444	32.260328	44.5015	34.1661	EW	4.67603947364861
3590	0	PoolSNP	TR_Yes_16_43	UA_Yal_16_61	40.231444	32.260328	44.5015	34.1661	EW	4.67603947364861
3591	0	PoolSNP	TR_Yes_16_52	UA_Yal_16_61	40.231444	32.260328	44.5015	34.1661	EW	4.67603947364861
3595	40	PoolSNP	UK_Mar_14_12	UA_Yal_16_61	52.475769	-0.921517	44.5015	34.1661	EW	35.9823544646963
362	20	PoolSNP	UK_Mar_14_12	PO_Gda_16_16	52.475769	-0.921517	54.35	18.64	EW	19.6510989306616
367	0	PoolSNP	AT_See_16_1	RS_Kal_16_28	46.8136889	13.50794792	43.4	22.42	EW	9.54347652496802
396	20	PoolSNP	FI_Aka_15_34	RS_Kal_16_28	61.1	23.52	43.4	22.42	EW	17.7341478509682
4	0	PoolSNP	CH_Cha_16_38	AT_Mau_15_50	46.5670416	6.701867	48.375	15.56	EW	9.04075405161647
405	20	PoolSNP	FR_Vil_15_41	RS_Kal_16_28	48.754	2.158	43.4	22.42	EW	20.9574320946055
409	20	PoolSNP	SE_Lun_15_15	RS_Kal_16_28	55.694	13.198	43.4	22.42	EW	15.3684000468494
41	0	PoolSNP	SE_Lun_14_30	AT_Mau_15_50	55.694	13.198	48.375	15.56	EW	7.69069600231345
42	0	PoolSNP	SE_Lun_15_14	AT_Mau_15_50	55.694	13.198	48.375	15.56	EW	7.69069600231345
428	0	PoolSNP	AT_See_16_1	RS_Kal_16_29	46.8136889	13.50794792	43.4	22.42	EW	9.54347652496802
43	0	PoolSNP	SE_Lun_15_15	AT_Mau_15_50	55.694	13.198	48.375	15.56	EW	7.69069600231345
432	20	PoolSNP	CY_Nic_14_11	RS_Kal_16_29	35.066461	33.322646	43.4	22.42	EW	13.722811740523
436	20	PoolSNP	DE_Bro_15_54	RS_Kal_16_29	48.218	7.82	43.4	22.42	EW	15.3744308512543
46	20	PoolSNP	TR_Yes_15_5	AT_Mau_15_50	40.231444	32.260328	48.375	15.56	EW	18.5800554259862
463	20	PoolSNP	FR_Got_15_49	RS_Kal_16_29	44.977	4.93	43.4	22.42	EW	17.5609518250008
477	20	PoolSNP	TR_Yes_16_40	RS_Kal_16_29	40.231444	32.260328	43.4	22.42	EW	10.3378819045644
489	0	PoolSNP	AT_See_16_1	RS_Sla_16_30	46.8136889	13.50794792	45.15	20.18	EW	6.87634639283214
492	20	PoolSNP	CH_Cha_16_38	RS_Sla_16_30	46.5670416	6.701867	45.15	20.18	EW	13.5524195648533
497	20	PoolSNP	DE_Bro_15_54	RS_Sla_16_30	48.218	7.82	45.15	20.18	EW	12.7350784842497
500	0	PoolSNP	DE_Mun_14_31	RS_Sla_16_30	48.18	11.61	45.15	20.18	EW	9.08987348646833
501	0	PoolSNP	DE_Mun_14_32	RS_Sla_16_30	48.18	11.61	45.15	20.18	EW	9.08987348646833
502	0	PoolSNP	DE_Mun_15_45	RS_Sla_16_30	48.18	11.61	45.15	20.18	EW	9.08987348646833
503	0	PoolSNP	DE_Mun_15_46	RS_Sla_16_30	48.18	11.61	45.15	20.18	EW	9.08987348646833
504	0	PoolSNP	DE_Mun_16_12	RS_Sla_16_30	48.18	11.61	45.15	20.18	EW	9.08987348646833
505	0	PoolSNP	DE_Mun_16_13	RS_Sla_16_30	48.18	11.61	45.15	20.18	EW	9.08987348646833
518	20	PoolSNP	FI_Aka_15_34	RS_Sla_16_30	61.1	23.52	45.15	20.18	EW	16.2959534854515
519	20	PoolSNP	FI_Aka_15_35	RS_Sla_16_30	61.1	23.52	45.15	20.18	EW	16.2959534854515
550	0	PoolSNP	AT_See_16_1	RS_Sla_16_31	46.8136889	13.50794792	45.15	20.18	EW	6.87634639283214
561	0	PoolSNP	DE_Mun_14_31	RS_Sla_16_31	48.18	11.61	45.15	20.18	EW	9.08987348646833
562	0	PoolSNP	DE_Mun_14_32	RS_Sla_16_31	48.18	11.61	45.15	20.18	EW	9.08987348646833
563	0	PoolSNP	DE_Mun_15_45	RS_Sla_16_31	48.18	11.61	45.15	20.18	EW	9.08987348646833
565	0	PoolSNP	DE_Mun_16_12	RS_Sla_16_31	48.18	11.61	45.15	20.18	EW	9.08987348646833
566	0	PoolSNP	DE_Mun_16_13	RS_Sla_16_31	48.18	11.61	45.15	20.18	EW	9.08987348646833
575	20	PoolSNP	ES_Tom_15_28	RS_Sla_16_31	39.15805	-3.021	45.15	20.18	EW	23.962259196547
586	20	PoolSNP	FR_Got_16_8	RS_Sla_16_31	44.976813	4.930005	45.15	20.18	EW	15.2509783698291
598	20	PoolSNP	TR_Yes_16_39	RS_Sla_16_31	40.231444	32.260328	45.15	20.18	EW	13.0432556408559
6	0	PoolSNP	DE_Bro_14_14	AT_Mau_15_50	48.218024	7.819513	48.375	15.56	EW	7.74207856210107
62	0	PoolSNP	AT_See_16_1	AT_Mau_15_51	46.8136889	13.50794792	48.375	15.56	EW	2.57848988557557
63	0	PoolSNP	CH_Cha_14_42	AT_Mau_15_51	46.5670416	6.701867	48.375	15.56	EW	9.04075405161647
634	40	PoolSNP	ES_Gim_15_31	RU_Ale_15_55	41.656416	0.388472	56.41472	38.71611	EW	41.0708579361992
635	40	PoolSNP	ES_Gim_16_34	RU_Ale_15_55	41.656416	0.388472	56.41472	38.71611	EW	41.0708579361992
637	40	PoolSNP	ES_Tom_16_37	RU_Ale_15_55	39.152529	-3.0616048	56.41472	38.71611	EW	45.2035473390156
64	0	PoolSNP	CH_Cha_15_39	AT_Mau_15_51	46.5670416	6.701867	48.375	15.56	EW	9.04075405161647
641	20	PoolSNP	FI_Aka_15_35	RU_Ale_15_55	61.1	23.52	56.41472	38.71611	EW	15.902000119812
647	40	PoolSNP	FR_Got_16_8	RU_Ale_15_55	44.976813	4.930005	56.41472	38.71611	EW	35.6696875177184
648	40	PoolSNP	FR_Vil_15_40	RU_Ale_15_55	48.754	2.158	56.41472	38.71611	EW	37.3521356509973
65	0	PoolSNP	CH_Cha_16_38	AT_Mau_15_51	46.5670416	6.701867	48.375	15.56	EW	9.04075405161647
650	40	PoolSNP	FR_Vil_16_9	RU_Ale_15_55	48.7543324	2.1584108	56.41472	38.71611	EW	37.3516654110619
661	20	PoolSNP	TR_Yes_16_42	RU_Ale_15_55	40.231444	32.260328	56.41472	38.71611	EW	17.4234193924069
665	40	PoolSNP	UK_Dai_16_23	RU_Ale_15_55	56.3447	-2.9525	56.41472	38.71611	EW	41.6686688308194
666	40	PoolSNP	UK_Lut_14_13	RU_Ale_15_55	52.433592	-1.102667	56.41472	38.71611	EW	40.0173010325298
67	0	PoolSNP	DE_Bro_14_14	AT_Mau_15_51	48.218024	7.819513	48.375	15.56	EW	7.74207856210107
674	40	PoolSNP	CH_Cha_15_39	RU_Ale_16_22	46.5670416	6.701867	56.41472	38.71611	EW	33.4946044122464
675	40	PoolSNP	CH_Cha_16_38	RU_Ale_16_22	46.5670416	6.701867	56.41472	38.71611	EW	33.4946044122464
679	40	PoolSNP	DE_Bro_15_53	RU_Ale_16_22	48.218	7.82	56.41472	38.71611	EW	31.9649156402844
68	0	PoolSNP	DE_Bro_14_15	AT_Mau_15_51	48.218024	7.819513	48.375	15.56	EW	7.74207856210107
681	40	PoolSNP	DE_Bro_16_10	RU_Ale_16_22	48.218024	7.819513	56.41472	38.71611	EW	31.9653802026008
686	20	PoolSNP	DE_Mun_15_46	RU_Ale_16_22	48.18	11.61	56.41472	38.71611	EW	28.3293454356168
687	20	PoolSNP	DE_Mun_16_12	RU_Ale_16_22	48.18	11.61	56.41472	38.71611	EW	28.3293454356168
69	0	PoolSNP	DE_Bro_15_53	AT_Mau_15_51	48.218	7.82	48.375	15.56	EW	7.7415921489058
694	40	PoolSNP	ES_Gim_15_30	RU_Ale_16_22	41.656416	0.388472	56.41472	38.71611	EW	41.0708579361992
696	40	PoolSNP	ES_Gim_16_34	RU_Ale_16_22	41.656416	0.388472	56.41472	38.71611	EW	41.0708579361992
7	0	PoolSNP	DE_Bro_14_15	AT_Mau_15_50	48.218024	7.819513	48.375	15.56	EW	7.74207856210107
70	0	PoolSNP	DE_Bro_15_54	AT_Mau_15_51	48.218	7.82	48.375	15.56	EW	7.7415921489058
700	20	PoolSNP	FI_Aka_14_37	RU_Ale_16_22	61.1	23.52	56.41472	38.71611	EW	15.902000119812
71	0	PoolSNP	DE_Bro_16_10	AT_Mau_15_51	48.218024	7.819513	48.375	15.56	EW	7.74207856210107
711	40	PoolSNP	FR_Vil_16_9	RU_Ale_16_22	48.7543324	2.1584108	56.41472	38.71611	EW	37.3516654110619
717	20	PoolSNP	TR_Yes_15_5	RU_Ale_16_22	40.231444	32.260328	56.41472	38.71611	EW	17.4234193924069
72	0	PoolSNP	DE_Bro_16_11	AT_Mau_15_51	48.218024	7.819513	48.375	15.56	EW	7.74207856210107
727	40	PoolSNP	UK_Lut_14_13	RU_Ale_16_22	52.433592	-1.102667	56.41472	38.71611	EW	40.0173010325298
73	0	PoolSNP	DE_Mun_14_31	AT_Mau_15_51	48.18	11.61	48.375	15.56	EW	3.95481036207806
732	40	PoolSNP	UK_She_15_17	RU_Ale_16_22	53.391	-1.521	56.41472	38.71611	EW	40.3505626204951
74	0	PoolSNP	DE_Mun_14_32	AT_Mau_15_51	48.18	11.61	48.375	15.56	EW	3.95481036207806
75	0	PoolSNP	DE_Mun_15_45	AT_Mau_15_51	48.18	11.61	48.375	15.56	EW	3.95481036207806
753	20	PoolSNP	DK_Kar_16_3	RU_Val_16_19	55.945128	10.212586	58.02444	33.235277	EW	23.1163976275462
756	40	PoolSNP	ES_Gim_15_31	RU_Val_16_19	41.656416	0.388472	58.02444	33.235277	EW	36.6991118199419
767	0	PoolSNP	FI_Ves_16_7	RU_Val_16_19	62.55	26.24	58.02444	33.235277	EW	8.33154209137354
77	0	PoolSNP	DE_Mun_16_12	AT_Mau_15_51	48.18	11.61	48.375	15.56	EW	3.95481036207806
771	40	PoolSNP	FR_Vil_15_41	RU_Val_16_19	48.754	2.158	58.02444	33.235277	EW	32.4305134638403
774	20	PoolSNP	SE_Lun_15_14	RU_Val_16_19	55.694	13.198	58.02444	33.235277	EW	20.1723429518816
775	20	PoolSNP	SE_Lun_15_15	RU_Val_16_19	55.694	13.198	58.02444	33.235277	EW	20.1723429518816
78	0	PoolSNP	DE_Mun_16_13	AT_Mau_15_51	48.18	11.61	48.375	15.56	EW	3.95481036207806
789	40	PoolSNP	UK_Mar_14_12	RU_Val_16_19	52.475769	-0.921517	58.02444	33.235277	EW	34.6045419883673
79	0	PoolSNP	DK_Kar_14_39	AT_Mau_15_51	55.945128	10.212586	48.375	15.56	EW	9.26831561956
791	40	PoolSNP	UK_Mar_16_53	RU_Val_16_19	52.46	-0.959	58.02444	33.235277	EW	34.6440697965226
795	20	PoolSNP	CH_Cha_14_42	RU_Val_16_20	46.5670416	6.701867	58.02444	33.235277	EW	28.9014502114413
8	0	PoolSNP	DE_Bro_15_53	AT_Mau_15_50	48.218	7.82	48.375	15.56	EW	7.7415921489058
80	0	PoolSNP	DK_Kar_14_41	AT_Mau_15_51	55.945128	10.212586	48.375	15.56	EW	9.26831561956
816	40	PoolSNP	ES_Gim_15_30	RU_Val_16_20	41.656416	0.388472	58.02444	33.235277	EW	36.6991118199419
818	40	PoolSNP	ES_Gim_16_34	RU_Val_16_20	41.656416	0.388472	58.02444	33.235277	EW	36.6991118199419
819	40	PoolSNP	ES_Tom_15_28	RU_Val_16_20	39.15805	-3.021	58.02444	33.235277	EW	40.8712404207755
82	0	PoolSNP	DK_Kar_16_3	AT_Mau_15_51	55.945128	10.212586	48.375	15.56	EW	9.26831561956
827	0	PoolSNP	FI_Ves_14_38	RU_Val_16_20	62.55	26.24	58.02444	33.235277	EW	8.33154209137354
828	0	PoolSNP	FI_Ves_16_7	RU_Val_16_20	62.55	26.24	58.02444	33.235277	EW	8.33154209137354
829	40	PoolSNP	FR_Got_15_49	RU_Val_16_20	44.977	4.93	58.02444	33.235277	EW	31.1676819253587
831	40	PoolSNP	FR_Vil_15_40	RU_Val_16_20	48.754	2.158	58.02444	33.235277	EW	32.4305134638403
833	40	PoolSNP	FR_Vil_16_9	RU_Val_16_20	48.7543324	2.1584108	58.02444	33.235277	EW	32.4300247876606
847	40	PoolSNP	UK_Dai_15_52	RU_Val_16_20	56.344534	-2.952766	58.02444	33.235277	EW	36.2270139583527
848	40	PoolSNP	UK_Dai_16_23	RU_Val_16_20	56.3447	-2.9525	58.02444	33.235277	EW	36.2267405471335
85	20	PoolSNP	ES_Gim_15_31	AT_Mau_15_51	41.656416	0.388472	48.375	15.56	EW	16.5926077763515
853	40	PoolSNP	UK_She_14_09	RU_Val_16_20	53.39052	-1.520599	58.02444	33.235277	EW	35.0634301102128
854	40	PoolSNP	UK_She_15_17	RU_Val_16_20	53.391	-1.521	58.02444	33.235277	EW	35.0637641609444
863	20	PoolSNP	DE_Bro_15_54	RU_Val_16_21	48.218	7.82	58.02444	33.235277	EW	27.241559618721
865	20	PoolSNP	DE_Bro_16_11	RU_Val_16_21	48.218024	7.819513	58.02444	33.235277	EW	27.2420053312665
866	20	PoolSNP	DE_Mun_14_31	RU_Val_16_21	48.18	11.61	58.02444	33.235277	EW	23.7605893075136
877	40	PoolSNP	ES_Gim_15_30	RU_Val_16_21	41.656416	0.388472	58.02444	33.235277	EW	36.6991118199419
878	40	PoolSNP	ES_Gim_15_31	RU_Val_16_21	41.656416	0.388472	58.02444	33.235277	EW	36.6991118199419
879	40	PoolSNP	ES_Gim_16_34	RU_Val_16_21	41.656416	0.388472	58.02444	33.235277	EW	36.6991118199419
880	40	PoolSNP	ES_Tom_15_28	RU_Val_16_21	39.15805	-3.021	58.02444	33.235277	EW	40.8712404207755
888	0	PoolSNP	FI_Ves_14_38	RU_Val_16_21	62.55	26.24	58.02444	33.235277	EW	8.33154209137354
892	40	PoolSNP	FR_Vil_15_40	RU_Val_16_21	48.754	2.158	58.02444	33.235277	EW	32.4305134638403
9	0	PoolSNP	DE_Bro_15_54	AT_Mau_15_50	48.218	7.82	48.375	15.56	EW	7.7415921489058
909	40	PoolSNP	UK_Dai_16_23	RU_Val_16_21	56.3447	-2.9525	58.02444	33.235277	EW	36.2267405471335
910	40	PoolSNP	UK_Lut_14_13	RU_Val_16_21	52.433592	-1.102667	58.02444	33.235277	EW	34.7901132436536
928	20	PoolSNP	DE_Mun_14_32	RU_tul_15_37	48.18	11.61	53.99778	38.13167	EW	27.1522659039223
933	20	PoolSNP	DK_Kar_14_39	RU_tul_15_37	55.945128	10.212586	53.99778	38.13167	EW	27.986915078875
935	20	PoolSNP	DK_Kar_16_2	RU_tul_15_37	55.945128	10.212586	53.99778	38.13167	EW	27.986915078875
939	40	PoolSNP	ES_Gim_15_31	RU_tul_15_37	41.656416	0.388472	53.99778	38.13167	EW	39.7096746479709
957	20	PoolSNP	SE_Lun_15_14	RU_tul_15_37	55.694	13.198	53.99778	38.13167	EW	24.9912997252504
958	20	PoolSNP	SE_Lun_15_15	RU_tul_15_37	55.694	13.198	53.99778	38.13167	EW	24.9912997252504
961	20	PoolSNP	TR_Yes_15_5	RU_tul_15_37	40.231444	32.260328	53.99778	38.13167	EW	14.966117190035
965	20	PoolSNP	TR_Yes_16_40	RU_tul_15_37	40.231444	32.260328	53.99778	38.13167	EW	14.966117190035
967	20	PoolSNP	TR_Yes_16_43	RU_tul_15_37	40.231444	32.260328	53.99778	38.13167	EW	14.966117190035
971	40	PoolSNP	UK_Lut_14_13	RU_tul_15_37	52.433592	-1.102667	53.99778	38.13167	EW	39.265505013038
972	40	PoolSNP	UK_Mar_14_12	RU_tul_15_37	52.475769	-0.921517	53.99778	38.13167	EW	39.0828342414044
995	20	PoolSNP	DK_Kar_14_41	RU_val_15_36	55.945128	10.212586	58.024	33.23528	EW	23.1163610416956
1002	20	PoolSNP	DK_Kar_14_41	TR_Yes_15_6	55.945128	10.212586	40.231444	32.260328	WW	27.0743936617317
1017	40	PoolSNP	TR_Yes_15_3	UK_Lut_14_13	40.231444	32.260328	52.433592	-1.102667	WW	35.5243838959091
1020	0	PoolSNP	UK_Mar_14_12	DE_Bro_16_10	52.475769	-0.921517	48.218024	7.819513	WW	9.72285955601154
1035	0	PoolSNP	UA_Dro_16_56	UA_Cho_16_55	49.32991667	23.50280556	51.37	30.13	EE	6.93409302929452
1049	40	PoolSNP	ES_Tom_16_37	TR_Yes_16_39	39.152529	-3.0616048	40.231444	32.260328	WW	35.3384067878695
1088	20	PoolSNP	PO_Brz_16_17	RU_val_15_38	54.27342	19.620169	58.024	33.23528	EE	14.1222554104761
1100	0	PoolSNP	UA_Kha_16_58	UA_Pyr_16_49	49.81852778	36.05475	50.53752	32.51880556	EE	3.60830332638312
1114	0	PoolSNP	UA_Ode_15_66	UA_Kyi_14_24	46.44155556	30.77169444	50.34402778	30.48911111	EE	3.91268996551805
1122	40	PoolSNP	UK_Mar_16_53	TR_Yes_16_43	52.46	-0.959	40.231444	32.260328	WW	35.3986063937088
1129	20	PoolSNP	CH_Cha_16_38	DK_Kar_14_39	46.5670416	6.701867	55.945128	10.212586	WW	10.0136732732213
1147	40	PoolSNP	TR_Yes_16_42	FR_Vil_15_41	40.231444	32.260328	48.754	2.158	WW	31.2855255955964
1153	40	PoolSNP	TR_Yes_15_6	UK_Mar_15_42	40.231444	32.260328	52.4608	-0.959	WW	35.3988827640975
1158	0	PoolSNP	UA_Pyr_16_49	UA_Cho_16_54	50.53752	32.51880556	51.27	30.21	EE	2.42221181243237
1166	40	PoolSNP	FI_Aka_15_34	ES_Gim_16_34	61.1	23.52	41.656416	0.388472	WW	30.2178845450809
1169	40	PoolSNP	TR_Yes_15_8	FR_Vil_15_40	40.231444	32.260328	48.754	2.158	WW	31.2855255955964
1173	0	PoolSNP	UA_Kan_16_57	UA_Cho_15_24	49.72	31.53	51.279245	30.213118	EE	2.04093683683474
1183	0	PoolSNP	TR_Yes_16_43	TR_Yes_16_52	40.231444	32.260328	40.231444	32.260328	WW	0
1192	20	PoolSNP	FI_Aka_14_37	TR_Yes_16_42	61.1	23.52	40.231444	32.260328	WW	22.6249853717681
1204	40	PoolSNP	TR_Yes_16_52	ES_Tom_15_28	40.231444	32.260328	39.15805	-3.021	WW	35.2976526149094
1213	0	PoolSNP	UA_Kyi_16_45	UA_Che_14_29	50.38	30.36	51.38691667	30.07330556	EE	1.04693594945001
1234	20	PoolSNP	TR_Yes_15_4	CH_Cha_14_42	40.231444	32.260328	46.5670416	6.701867	WW	26.332009525246
125	20	PoolSNP	FI_Ves_14_38	DE_Mun_15_46	62.55	26.24	48.18	11.61	WW	20.5069207829942
1250	40	PoolSNP	TR_Yes_15_6	ES_Tom_16_37	40.231444	32.260328	39.152529	-3.0616048	WW	35.3384067878695
1251	0	PoolSNP	UK_Lut_14_13	UK_Mar_14_12	52.433592	-1.102667	52.475769	-0.921517	WW	0.185995219909008
1264	40	PoolSNP	UK_She_14_09	TR_Yes_16_39	53.39052	-1.520599	40.231444	32.260328	WW	36.2534454935404
1269	0	PoolSNP	RU_Val_16_19	UA_Cho_15_68	58.02444	33.235277	51.27888889	29.39438889	EE	7.76240177078987
1271	20	PoolSNP	RS_Kal_16_28	UA_Yal_14_16	43.4	22.42	44.5015	34.16611944	EE	11.7976533322838
1274	40	PoolSNP	UK_Dai_15_52	TR_Yes_16_40	56.344534	-2.952766	40.231444	32.260328	WW	38.7245872592715
1279	40	PoolSNP	UK_Mar_15_42	TR_Yes_15_8	52.4608	-0.959	40.231444	32.260328	WW	35.3988827640975
1280	20	PoolSNP	DE_Bro_16_10	TR_Yes_16_39	48.218024	7.819513	40.231444	32.260328	WW	25.7126213747378
1291	20	PoolSNP	SE_Lun_15_14	FI_Ves_14_38	55.694	13.198	62.55	26.24	WW	14.7342627911952
1321	20	PoolSNP	PO_Brz_15_12	UA_Cho_15_27	54.27342	19.620169	51.38691667	30.07330556	EE	10.8443517748231
1328	0	PoolSNP	DK_Kar_16_2	DE_Bro_14_14	55.945128	10.212586	48.218024	7.819513	WW	8.08918627614329
1334	0	PoolSNP	RU_Val_16_19	UA_Uma_16_50	58.02444	33.235277	48.75	30.2	EE	9.75849085567686
1337	0	PoolSNP	RU_Ale_15_55	UA_Cho_16_55	56.41472	38.71611	51.37	30.13	EE	9.95843786999247
1338	20	PoolSNP	TR_Yes_15_3	CH_Cha_16_38	40.231444	32.260328	46.5670416	6.701867	WW	26.332009525246
1344	20	PoolSNP	FR_Got_16_8	UK_Dai_16_23	44.976813	4.930005	56.3447	-2.9525	WW	13.8333922058111
1355	0	PoolSNP	RU_Val_16_19	UA_Kha_16_58	58.02444	33.235277	49.81852778	36.05475	EE	8.67677494003817
1360	20	PoolSNP	CY_Nic_14_11	CH_Cha_14_42	35.066461	33.322646	46.5670416	6.701867	WW	28.998779779569
1369	0	PoolSNP	DK_Kar_14_39	DE_Mun_14_31	55.945128	10.212586	48.18	11.61	WW	7.88986557197142
1372	20	PoolSNP	FI_Ves_16_7	UK_Mar_16_53	62.55	26.24	52.46	-0.959	WW	29.0102344182187
1373	20	PoolSNP	FI_Aka_14_37	FR_Vil_15_41	61.1	23.52	48.754	2.158	WW	24.6730371053099
